#SampleID	Description	country	Env	SourceSink
864.12.OTC.addV.noG.addW.lane2.NoIndex	block twelve-warming,vegetation, n grazing, watering 12.OTC.addV.noG.addW	GAZ:Mongolia	steppe soil	source
864.12.OTC.addV.noG.noW.lane2.NoIndex	block twelve-warming,vegetation, n grazing, n watering 12.OTC.addV.noG.noW	GAZ:Mongolia	steppe soil	source
864.12.OTC.noH.noV.2010a.lane2.NoIndex	block twelve-warming, n watering, n vegetation 12.OTC.noH.noV.2010a	GAZ:Mongolia	steppe soil	source
864.13.C.addH.addV.2010a.lane2.NoIndex	block thirteen-control, watering, vegetation 13.C.addH.addV.2010a	GAZ:Mongolia	steppe soil	source
864.13.C.addH.noV.2010a.lane2.NoIndex	block thirteen-control, watering, n vegetation 13.C.addH.noV.2010a	GAZ:Mongolia	steppe soil	source
864.13.C.noH.addV.2010a.lane2.NoIndex	block thirteen-control, n watering, vegetation 13.C.noH.addV.2010a	GAZ:Mongolia	steppe soil	source
864.13.C.noH.noV.2010a.lane2.NoIndex	block thirteen-control, n watering, n vegetation 13.C.noH.noV.2010a	GAZ:Mongolia	steppe soil	source
864.13.CON.addV.noG.addW.lane2.NoIndex	block thirteen-control,vegetation, n grazing, watering 13.CON.addV.noG.addW	GAZ:Mongolia	steppe soil	source
864.13.CON.addV.noG.noW.lane2.NoIndex	block thirteen-control,vegetation, n grazing, n watering 13.CON.addV.noG.noW	GAZ:Mongolia	steppe soil	source
864.13.CON.addV.noW.lane2.NoIndex	block thirteen-control,vegetation, n grazing, n watering (warming nt taken b/c too early in the season) 13.CON.addV.noW	GAZ:Mongolia	steppe soil	source
864.13.CON.addV.noW.Fes.lane2.NoIndex	block thirteen-taken under FESTUCA-control,vegetation, n grazing, n watering (warming nt taken b/c too early in the season) 13.CON.addV.noW.Fes	GAZ:Mongolia	steppe soil	source
864.13.CON.addV.noW.Leg.lane2.NoIndex	block thirteen-taken under a LEGUME-control,vegetation, n grazing, n watering (warming nt taken b/c too early in the season) 13.CON.addV.noW.Leg	GAZ:Mongolia	steppe soil	source
864.13.CON.addV.noW.Pot.lane2.NoIndex	block thirteen-taken under POTENTILLA-control,vegetation, n grazing, n watering (warming nt taken b/c too early in the season) 13.CON.addV.noW.Pot	GAZ:Mongolia	steppe soil	source
864.13.OTC.addH.addV.2010a.lane2.NoIndex	block thirteen-warming, watering, vegetation 13.OTC.addH.addV.2010a	GAZ:Mongolia	steppe soil	source
864.13.OTC.addH.noV.2010a.lane2.NoIndex	block thirteen-warming, watering, n vegetation 13.OTC.addH.noV.2010a	GAZ:Mongolia	steppe soil	source
864.13.OTC.addV.noG.addW.lane2.NoIndex	block thirteen-warming,vegetation, n grazing, watering 13.OTC.addV.noG.addW	GAZ:Mongolia	steppe soil	source
864.13.OTC.addV.noG.noW.lane2.NoIndex	block thirteen-warming,vegetation, n grazing, n watering 13.OTC.addV.noG.noW	GAZ:Mongolia	steppe soil	source
864.13.OTC.noH.addV.2010a.lane2.NoIndex	block thirteen-warming, n watering, vegetation 13.OTC.noH.addV.2010a	GAZ:Mongolia	steppe soil	source
864.13.OTC.noH.noV.2010a.lane2.NoIndex	block thirteen-warming, n watering, n vegetation 13.OTC.noH.noV.2010a	GAZ:Mongolia	steppe soil	source
864.14.CON.addV.noG.addW.lane2.NoIndex	block fourteen-control,vegetation, n grazing, watering 14.CON.addV.noG.addW	GAZ:Mongolia	steppe soil	source
864.14.CON.addV.noG.noW.lane2.NoIndex	block fourteen-control,vegetation, n grazing, n watering 14.CON.addV.noG.noW	GAZ:Mongolia	steppe soil	source
864.14.CON.addV.noW.lane2.NoIndex	block fourteen-control,vegetation, n grazing, n watering (warming nt taken b/c too early in the season) 14.CON.addV.noW	GAZ:Mongolia	steppe soil	source
864.14.CON.addV.noW.Fes.lane2.NoIndex	block fourteen-taken under FESTUCA-control,vegetation, n grazing, n watering (warming nt taken b/c too early in the season) 14.CON.addV.noW.Fes	GAZ:Mongolia	steppe soil	source
864.14.CON.addV.noW.Leg.lane2.NoIndex	block fourteen-taken under a LEGUME-control,vegetation, n grazing, n watering (warming nt taken b/c too early in the season) 14.CON.addV.noW.Leg	GAZ:Mongolia	steppe soil	source
864.14.CON.addV.noW.Pot.lane2.NoIndex	block fourteen-taken under POTENTILLA-control,vegetation, n grazing, n watering (warming nt taken b/c too early in the season) 14.CON.addV.noW.Pot	GAZ:Mongolia	steppe soil	source
864.14.OTC.addV.noG.addW.lane2.NoIndex	block fourteen-warming,vegetation, n grazing, watering 14.OTC.addV.noG.addW	GAZ:Mongolia	steppe soil	source
864.14.OTC.addV.noG.noW.lane2.NoIndex	block fourteen-warming,vegetation, n grazing, n watering 14.OTC.addV.noG.noW	GAZ:Mongolia	steppe soil	source
864.15.C.addH.addVa.lane2.NoIndex	block fifteen-control, watering, vegetation 15.C.addH.addVa	GAZ:Mongolia	steppe soil	source
864.15.C.addH.noVa.lane2.NoIndex	block fifteen-control, watering, n vegetation 15.C.addH.noVa	GAZ:Mongolia	steppe soil	source
864.15.C.noH.addVa.lane2.NoIndex	block fifteen-control, n watering, vegetation 15.C.noH.addVa	GAZ:Mongolia	steppe soil	source
864.15.C.noH.noVa.lane2.NoIndex	block fifteen-control, n watering, n vegetation 15.C.noH.noVa	GAZ:Mongolia	steppe soil	source
864.15.CON.addV.noG.addW.lane2.NoIndex	block fifteen-control,vegetation, n grazing, watering 15.CON.addV.noG.addW	GAZ:Mongolia	steppe soil	source
864.15.CON.addV.noG.noW.lane2.NoIndex	block fifteen-control,vegetation, n grazing, n watering 15.CON.addV.noG.noW	GAZ:Mongolia	steppe soil	source
864.15.CON.addV.noW.lane2.NoIndex	block fifteen-control,vegetation, n grazing, n watering (warming nt taken b/c too early in the season) 15.CON.addV.noW	GAZ:Mongolia	steppe soil	source
864.15.CON.addV.noW.Fes.lane2.NoIndex	block fifteen-taken under FESTUCA-control,vegetation, n grazing, n watering (warming nt taken b/c too early in the season) 15.CON.addV.noW.Fes	GAZ:Mongolia	steppe soil	source
864.15.CON.addV.noW.Leg.lane2.NoIndex	block fifteen-taken under a LEGUME-control,vegetation, n grazing, n watering (warming nt taken b/c too early in the season) 15.CON.addV.noW.Leg	GAZ:Mongolia	steppe soil	source
864.15.CON.addV.noW.Pot.lane2.NoIndex	block fifteen-taken under POTENTILLA-control,vegetation, n grazing, n watering (warming nt taken b/c too early in the season) 15.CON.addV.noW.Pot	GAZ:Mongolia	steppe soil	source
864.15.OTC.H.Va.1.lane2.NoIndex	block fifteen-warming, watering, vegetation 15.OTC.H.Va.1	GAZ:Mongolia	steppe soil	source
864.15.OTC.H.Va.2.lane2.NoIndex	block fifteen-warming, watering, n vegetation 15.OTC.H.Va.2	GAZ:Mongolia	steppe soil	source
864.15.OTC.H.Vb.lane2.NoIndex	redos of: block fifteen-warming, watering, n vegetation (someone f-ed up) 15.OTC.H.Vb	GAZ:Mongolia	steppe soil	source
864.15.OTC.addH.addVa.lane2.NoIndex	redos of: block fifteen-warming, watering, vegetation (someone f-ed up) 15.OTC.addH.addVa	GAZ:Mongolia	steppe soil	source
864.15.OTC.addV.noG.addW.lane2.NoIndex	block fifteen-warming,vegetation, n grazing, watering 15.OTC.addV.noG.addW	GAZ:Mongolia	steppe soil	source
864.15.OTC.addV.noG.addW.lane2.NoIndex.r	block fifteen-warming,vegetation, n grazing, watering 15.OTC.addV.noG.addW	GAZ:Mongolia	steppe soil	source
864.15.OTC.addV.noG.noW.lane2.NoIndex	block fifteen-warming,vegetation, n grazing, n watering 15.OTC.addV.noG.noW	GAZ:Mongolia	steppe soil	source
864.15.OTC.noH.addVa.lane2.NoIndex	block fifteen-warming, n watering, vegetation 15.OTC.noH.addVa	GAZ:Mongolia	steppe soil	source
864.15.OTC.noH.noVa.lane2.NoIndex	block fifteen-warming, n watering, n vegetation 15.OTC.noH.noVa	GAZ:Mongolia	steppe soil	source
864.2.C.addG.addV.2010a.lane2.NoIndex	block two-control, grazing, vegtation 2.C.addG.addV.2010a	GAZ:Mongolia	steppe soil	source
864.2.C.addG.noV.2010a.lane2.NoIndex	block two-control, grazing, n vegtation 2.C.addG.noV.2010a	GAZ:Mongolia	steppe soil	source
864.2.C.noG.addV.2010a.lane2.NoIndex	block two-control, n grazing, vegtation 2.C.noG.addV.2010a	GAZ:Mongolia	steppe soil	source
864.2.C.noG.noV.2010a.lane2.NoIndex	block two-control, n grazing, n vegtation 2.C.noG.noV.2010a	GAZ:Mongolia	steppe soil	source
864.2.CON.addV.addG.noW.1.lane2.NoIndex	block two-control,vegetation, grazing, n watering 2.CON.addV.addG.noW.1	GAZ:Mongolia	steppe soil	source
864.2.CON.addV.addG.noW.2.lane2.NoIndex	block two-control,vegetation, n grazing, n watering 2.CON.addV.addG.noW.2	GAZ:Mongolia	steppe soil	source
864.2.CON.addV.addG.noW.A.lane2.NoIndex	block two-control,vegetation, grazing, n watering (warming nt taken b/c too early in the season) 2.CON.addV.addG.noW.A	GAZ:Mongolia	steppe soil	source
864.2.CON.addV.noG.noW.1.lane2.NoIndex	redo- block two-control,vegetation, grazing, n watering (anther person f-ed up) 2.CON.addV.noG.noW.1	GAZ:Mongolia	steppe soil	source
864.2.CON.addV.noG.noW.2.lane2.NoIndex	redo- block two-control,vegetation, n grazing, n watering (anther person f-ed up) 2.CON.addV.noG.noW.2	GAZ:Mongolia	steppe soil	source
864.2.CON.addV.noG.noW.A.lane2.NoIndex	block two-control,vegetation, n grazing, n watering (warming nt taken b/c too early in the season) 2.CON.addV.noG.noW.A	GAZ:Mongolia	steppe soil	source
864.2.OTC.addG.addV.2010a.lane2.NoIndex	block two-warming, grazing, vegtation 2.OTC.addG.addV.2010a	GAZ:Mongolia	steppe soil	source
864.2.OTC.addG.noV.2010a.lane2.NoIndex	block two-warming, grazing, n vegtation 2.OTC.addG.noV.2010a	GAZ:Mongolia	steppe soil	source
864.2.OTC.addV.addG.noW.lane2.NoIndex	block two-warming,vegetation, grazing, n watering 2.OTC.addV.addG.noW	GAZ:Mongolia	steppe soil	source
864.2.OTC.addV.noG.noW.lane2.NoIndex	block two-warming,vegetation, n grazing, n watering 2.OTC.addV.noG.noW	GAZ:Mongolia	steppe soil	source
864.2.OTC.noG.addV.2010a.lane2.NoIndex	block two-warming, n grazing, vegtation 2.OTC.noG.addV.2010a	GAZ:Mongolia	steppe soil	source
864.2.OTC.noG.noV.2010a.lane2.NoIndex	block two-warming, n grazing, n vegtation 2.OTC.noG.noV.2010a	GAZ:Mongolia	steppe soil	source
864.3.C.addG.addV.2010a.lane2.NoIndex	block three-control, grazing, vegtation 3.C.addG.addV.2010a	GAZ:Mongolia	steppe soil	source
864.3.C.addG.noV.2010a.lane2.NoIndex	block three-control, grazing, n vegtation 3.C.addG.noV.2010a	GAZ:Mongolia	steppe soil	source
864.3.C.noG.addV.2010a.lane2.NoIndex	block three-control, n grazing, vegtation 3.C.noG.addV.2010a	GAZ:Mongolia	steppe soil	source
864.3.C.noG.noV.2010a.lane2.NoIndex	block three-control, n grazing, n vegtation 3.C.noG.noV.2010a	GAZ:Mongolia	steppe soil	source
864.3.CON.addV.addG.noW.A.lane2.NoIndex	block three-control,vegetation, grazing, n watering (warming nt taken b/c too early in the season) 3.CON.addV.addG.noW.A	GAZ:Mongolia	steppe soil	source
864.3.CON.addV.addG.noW.B.lane2.NoIndex	block three-control,vegetation, grazing, n watering 3.CON.addV.addG.noW.B	GAZ:Mongolia	steppe soil	source
864.3.CON.addV.noG.noW.A.lane2.NoIndex	block three-control,vegetation, n grazing, n watering (warming nt taken b/c too early in the season) 3.CON.addV.noG.noW.A	GAZ:Mongolia	steppe soil	source
864.3.CON.addV.noG.noW.B.lane2.NoIndex	block three-control,vegetation, n grazing, n watering 3.CON.addV.noG.noW.B	GAZ:Mongolia	steppe soil	source
864.3.OTC.addG.addV.2010a.lane2.NoIndex	block three-warming, grazing, vegtation 3.OTC.addG.addV.2010a	GAZ:Mongolia	steppe soil	source
864.3.OTC.addG.noV.2010a.lane2.NoIndex	block three-warming, grazing, n vegtation 3.OTC.addG.noV.2010a	GAZ:Mongolia	steppe soil	source
864.3.OTC.addV.addG.noW.lane2.NoIndex	block three-warming,vegetation, grazing, n watering 3.OTC.addV.addG.noW	GAZ:Mongolia	steppe soil	source
864.3.OTC.addV.noG.noW.lane2.NoIndex	block three-warming,vegetation, n grazing, n watering 3.OTC.addV.noG.noW	GAZ:Mongolia	steppe soil	source
864.3.OTC.noG.addV.2010a.lane2.NoIndex	block three-warming, n grazing, vegtation 3.OTC.noG.addV.2010a	GAZ:Mongolia	steppe soil	source
864.3.OTC.noG.noV.2010a.lane2.NoIndex	block three-warming, n grazing, n vegtation 3.OTC.noG.noV.2010a	GAZ:Mongolia	steppe soil	source
864.4.C.addG.noV.2010a.lane2.NoIndex	block four-control, grazing, n vegtation 4.C.addG.noV.2010a	GAZ:Mongolia	steppe soil	source
864.4.C.noG.addV.2010a.lane2.NoIndex	block four-control, n grazing, vegtation 4.C.noG.addV.2010a	GAZ:Mongolia	steppe soil	source
864.4.C.noG.noV.2010a.lane2.NoIndex	block four-control, n grazing, n vegtation 4.C.noG.noV.2010a	GAZ:Mongolia	steppe soil	source
864.4.CON.V.G.W.not.pooled.a.lane2.NoIndex	block one-control,vegetation, n grazing, n watering SOIL CORE 1(warming nt taken b/c too early in the season) 4.CON.V.G.W.not.pooled.a	GAZ:Mongolia	steppe soil	source
864.4.CON.V.G.W.not.pooled.b.lane2.NoIndex	block one-control,vegetation, n grazing, n watering SOIL CORE 2(warming nt taken b/c too early in the season) 4.CON.V.G.W.not.pooled.b	GAZ:Mongolia	steppe soil	source
864.4.CON.V.G.W.not.pooled.c.lane2.NoIndex	block one-control,vegetation, n grazing, n watering SOIL CORE 3(warming nt taken b/c too early in the season) 4.CON.V.G.W.not.pooled.c	GAZ:Mongolia	steppe soil	source
864.4.CON.V.G.W.pooled.lane2.NoIndex	block four-control,vegetation, n grazing, n watering 3 POOLED SOIL CORES(warming nt taken b/c too early in the season) 4.CON.V.G.W.pooled	GAZ:Mongolia	steppe soil	source
864.4.CON.V.addG.noW.not.pooled.a.lane2.NoIndex	block one-control,vegetation, grazing, n watering SOIL CORE 1(warming nt taken b/c too early in the season) 4.CON.V.addG.noW.not.pooled.a	GAZ:Mongolia	steppe soil	source
864.4.CON.V.addG.noW.not.pooled.b.lane2.NoIndex	block one-control,vegetation, grazing, n watering SOIL CORE 2(warming nt taken b/c too early in the season) 4.CON.V.addG.noW.not.pooled.b	GAZ:Mongolia	steppe soil	source
864.4.CON.V.addG.noW.not.pooled.c.lane2.NoIndex	block one-control,vegetation, grazing, n watering SOIL CORE 3(warming nt taken b/c too early in the season) 4.CON.V.addG.noW.not.pooled.c	GAZ:Mongolia	steppe soil	source
864.4.CON.V.addG.noW.pooled.lane2.NoIndex	block four-control,vegetation, grazing, n watering 3 POOLED SOIL CORES(warming nt taken b/c too early in the season) 4.CON.V.addG.noW.pooled	GAZ:Mongolia	steppe soil	source
864.4.CON.addV.addG.noW.lane2.NoIndex	block four-control,vegetation, grazing, n watering 4.CON.addV.addG.noW	GAZ:Mongolia	steppe soil	source
864.4.CON.addV.noG.noW.lane2.NoIndex	block four-control,vegetation, n grazing, n watering 4.CON.addV.noG.noW	GAZ:Mongolia	steppe soil	source
864.4.OTC.addG.noV.2010a.lane2.NoIndex	block four-warming, grazing, n vegtation 4.OTC.addG.noV.2010a	GAZ:Mongolia	steppe soil	source
864.4.OTC.addV.addG.noW.1.lane2.NoIndex	block four-warming,vegetation, grazing, n watering 4.OTC.addV.addG.noW.1	GAZ:Mongolia	steppe soil	source
864.4.OTC.addV.addG.noW.2.lane2.NoIndex	redo- block four-warming,vegetation, grazing, n watering (anther person f-ed up) 4.OTC.addV.addG.noW.2	GAZ:Mongolia	steppe soil	source
864.4.OTC.addV.noG.noW.1.lane2.NoIndex	redo- block four-warming,vegetation, n grazing, n watering (anther person f-ed up) 4.OTC.addV.noG.noW.1	GAZ:Mongolia	steppe soil	source
864.4.OTC.addV.noG.noW.2.lane2.NoIndex	redo- block four-warming,vegetation, n grazing, n watering (anther person f-ed up) 4.OTC.addV.noG.noW.2	GAZ:Mongolia	steppe soil	source
864.4.OTC.addV.noG.noW.3.lane2.NoIndex	redo- block four-warming,vegetation, n grazing, n watering (anther person f-ed up) 4.OTC.addV.noG.noW.3	GAZ:Mongolia	steppe soil	source
864.4.OTC.noG.addV.2010a.lane2.NoIndex	block four-warming, n grazing, vegtation 4.OTC.noG.addV.2010a	GAZ:Mongolia	steppe soil	source
864.4.OTC.noG.noV.2010a.lane2.NoIndex	block four-warming, n grazing, n vegtation 4.OTC.noG.noV.2010a	GAZ:Mongolia	steppe soil	source
864.5.CON.addV.addG.noW.A.lane2.NoIndex	block five-control,vegetation, grazing, n watering (warming nt taken b/c too early in the season) 5.CON.addV.addG.noW.A	GAZ:Mongolia	steppe soil	source
864.5.CON.addV.addG.noW.B.lane2.NoIndex	block five-control,vegetation, grazing, n watering 5.CON.addV.addG.noW.B	GAZ:Mongolia	steppe soil	source
864.5.CON.addV.noG.noW.A.lane2.NoIndex	block five-control,vegetation, n grazing, n watering (warming nt taken b/c too early in the season) 5.CON.addV.noG.noW.A	GAZ:Mongolia	steppe soil	source
864.5.CON.addV.noG.noW.B.lane2.NoIndex	block five-control,vegetation, n grazing, n watering 5.CON.addV.noG.noW.B	GAZ:Mongolia	steppe soil	source
864.5.OTC.addV.addG.noW.lane2.NoIndex	block five-warming,vegetation, grazing, n watering 5.OTC.addV.addG.noW	GAZ:Mongolia	steppe soil	source
864.5.OTC.addV.noG.noW.lane2.NoIndex	block five-warming,vegetation, n grazing, n watering 5.OTC.addV.noG.noW	GAZ:Mongolia	steppe soil	source
864.6.C.addG.addV.2010a.lane2.NoIndex	block six-control, grazing, vegtation 6.C.addG.addV.2010a	GAZ:Mongolia	steppe soil	source
864.6.C.addG.noV.2010a.lane2.NoIndex	block six-control, grazing, n vegtation 6.C.addG.noV.2010a	GAZ:Mongolia	steppe soil	source
864.6.C.noG.addV.2010a.lane2.NoIndex	block six-control, n grazing, vegtation 6.C.noG.addV.2010a	GAZ:Mongolia	steppe soil	source
864.6.C.noG.noV.2010a.lane2.NoIndex	block six-control, n grazing, n vegtation 6.C.noG.noV.2010a	GAZ:Mongolia	steppe soil	source
864.6.CON.addV.addG.noW.A.lane2.NoIndex	block six-control,vegetation, grazing, n watering (warming nt taken b/c too early in the season) 6.CON.addV.addG.noW.A	GAZ:Mongolia	steppe soil	source
864.6.CON.addV.addG.noW.B.lane2.NoIndex	block six-control,vegetation, grazing, n watering 6.CON.addV.addG.noW.B	GAZ:Mongolia	steppe soil	source
